x,y,PROVINCE_CODE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,STATION_NAME,MEAN_TEMPERATURE,DIRECTION_MAX_GUST_FLAG,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,LOCAL_MONTH,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,TOTAL_SNOW_FLAG,LOCAL_YEAR,LOCAL_DATE,ID,MAX_TEMPERATURE_FLAG,LOCAL_DAY,SPEED_MAX_GUST,SNOW_ON_GROUND_FLAG,TOTAL_SNOW,HEATING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_PRECIPITATION_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE
-117.86666666666666,53.35,AB,3060903,,,32,,,BRULE BLACK CAT,-15.3,,,,11,,,,2015,2015-11-28 00:00:00,3060903.2015.11.28,,28,,,0,33.3,,,,0,0,,-9.5,0,-21
-117.86666666666666,53.35,AB,3060903,,,30,,,BRULE BLACK CAT,-15.5,,,,11,,,,2015,2015-11-29 00:00:00,3060903.2015.11.29,,29,,,0,33.5,,,,0,0,,-9.5,0,-21.5
-117.86666666666666,53.35,AB,3060903,M,M,30,,,BRULE BLACK CAT,,,,,11,,,,2015,2015-11-30 00:00:00,3060903.2015.11.30,M,30,,,0,,,M,,0,0,,,,-21.5
-117.86666666666666,53.35,AB,3060903,M,M,31,,,BRULE BLACK CAT,,,,,12,,,,2015,2015-12-01 00:00:00,3060903.2015.12.1,M,1,,,0,,,M,,0,0,,,,-18.5
-117.86666666666666,53.35,AB,3060903,M,M,29,,,BRULE BLACK CAT,,,,,12,,,,2015,2015-12-02 00:00:00,3060903.2015.12.2,M,2,,,0,,,M,,0,0,,,,-8.5
-117.86666666666666,53.35,AB,3060903,,,29,,,BRULE BLACK CAT,3.3,,,,12,,,,2015,2015-12-03 00:00:00,3060903.2015.12.3,,3,,,0,14.7,,,,0,0,,10.5,0,-4
-117.86666666666666,53.35,AB,3060903,,,24,,,BRULE BLACK CAT,4.8,,,,12,,,,2015,2015-12-04 00:00:00,3060903.2015.12.4,,4,,,0,13.2,,,,0,0,,6.5,0,3
-117.86666666666666,53.35,AB,3060903,,,22,,,BRULE BLACK CAT,1.5,,,,12,,,,2015,2015-12-05 00:00:00,3060903.2015.12.5,,5,,,0,16.5,,,,0,0,,6.5,0,-3.5
-117.86666666666666,53.35,AB,3060903,,,22,,,BRULE BLACK CAT,5,,,,12,,,,2015,2015-12-06 00:00:00,3060903.2015.12.6,,6,,,0,13,,,,0,0,,8,0,2
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,6,,,,12,,,,2015,2015-12-07 00:00:00,3060903.2015.12.7,,7,,,0,12,,,,0,0,,9,0,3
-117.86666666666666,53.35,AB,3060903,,,20,,,BRULE BLACK CAT,-3,,,,12,,,,2015,2015-12-08 00:00:00,3060903.2015.12.8,,8,,,1.4,21,,,,1.4,0,,-1,0,-5
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-3.8,,,,12,,,,2015,2015-12-09 00:00:00,3060903.2015.12.9,,9,,,0.4,21.8,,,,0.4,0,,-1,0,-6.5
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-6.3,,,,12,,,,2015,2015-12-10 00:00:00,3060903.2015.12.10,,10,,,0,24.3,,,,0,0,,-3,0,-9.5
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-5,,,,12,,,,2015,2015-12-11 00:00:00,3060903.2015.12.11,,11,,,0,23,,,,0,0,,-3.5,0,-6.5
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-11.3,,,,12,,,,2015,2015-12-12 00:00:00,3060903.2015.12.12,,12,,,0,29.3,,,,0,0,,-6.5,0,-16
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-10.5,,,,12,,,,2015,2015-12-13 00:00:00,3060903.2015.12.13,,13,,,0.4,28.5,,,,0.4,0,,-5.5,0,-15.5
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-9.3,,,,12,,,,2015,2015-12-14 00:00:00,3060903.2015.12.14,,14,,,0,27.3,,,,0,0,,-4.5,0,-14
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-7.8,,,,12,,,,2015,2015-12-15 00:00:00,3060903.2015.12.15,,15,,,0,25.8,,,,0,0,,0.5,0,-16
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-10,,,,12,,,,2015,2015-12-16 00:00:00,3060903.2015.12.16,,16,,,0,28,,,,0,0,,-7,0,-13
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-17.3,,,,12,,,,2015,2015-12-17 00:00:00,3060903.2015.12.17,,17,,,1,35.3,,,,1,0,,-13,0,-21.5
-117.86666666666666,53.35,AB,3060903,,,22,,,BRULE BLACK CAT,-14.5,,,,12,,,,2015,2015-12-18 00:00:00,3060903.2015.12.18,,18,,,0.6,32.5,,,,0.6,0,,-9,0,-20
-117.86666666666666,53.35,AB,3060903,M,M,22,,,BRULE BLACK CAT,,,,,12,,,,2015,2015-12-19 00:00:00,3060903.2015.12.19,M,19,,,0,,,M,,0,0,,,,-21
-117.86666666666666,53.35,AB,3060903,M,M,20,,M,BRULE BLACK CAT,,,,,12,,,,2015,2015-12-20 00:00:00,3060903.2015.12.20,,20,,,0,,,M,,0,0,,2,,
-117.86666666666666,53.35,AB,3060903,,,22,,,BRULE BLACK CAT,-8.3,,,,12,,,,2015,2015-12-21 00:00:00,3060903.2015.12.21,,21,,,0,26.3,,,,0,0,,-3,0,-13.5
-117.86666666666666,53.35,AB,3060903,,,22,,,BRULE BLACK CAT,-15.3,,,,12,,,,2015,2015-12-22 00:00:00,3060903.2015.12.22,,22,,,0,33.3,,,,0,0,,-9.5,0,-21
-117.86666666666666,53.35,AB,3060903,,,22,,,BRULE BLACK CAT,-17.3,,,,12,,,,2015,2015-12-23 00:00:00,3060903.2015.12.23,,23,,,0.4,35.3,,,,0.4,0,,-12.5,0,-22
-117.86666666666666,53.35,AB,3060903,M,M,22,,,BRULE BLACK CAT,,,,,12,,,,2015,2015-12-24 00:00:00,3060903.2015.12.24,M,24,,,,,,M,,,,,,,-21
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,12,,,,2015,2015-12-25 00:00:00,3060903.2015.12.25,,25,,,0,,,M,,0,0,,-9,,
-117.86666666666666,53.35,AB,3060903,,,22,,,BRULE BLACK CAT,-14.8,,,,12,,,,2015,2015-12-26 00:00:00,3060903.2015.12.26,,26,,,0,32.8,,,,0,0,,-4.5,0,-25
-117.86666666666666,53.35,AB,3060903,,,22,,,BRULE BLACK CAT,-7.8,,,,12,,,,2015,2015-12-27 00:00:00,3060903.2015.12.27,,27,,,0,25.8,,,,0,0,,-4.5,0,-11
-117.86666666666666,53.35,AB,3060903,M,M,22,,,BRULE BLACK CAT,,,,,12,,,,2015,2015-12-28 00:00:00,3060903.2015.12.28,M,28,,,,,,M,,,,,,,-11.5
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,12,,,,2015,2015-12-29 00:00:00,3060903.2015.12.29,,29,,,0,,,M,,0,0,,-14,,
-117.86666666666666,53.35,AB,3060903,,,22,,,BRULE BLACK CAT,-19.8,,,,12,,,,2015,2015-12-30 00:00:00,3060903.2015.12.30,,30,,,0,37.8,,,,0,0,,-14.5,0,-25
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-18.5,,,,12,,,,2015,2015-12-31 00:00:00,3060903.2015.12.31,,31,,,0,36.5,,,,0,0,,-14,0,-23
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-16,,,,1,,,,2016,2016-01-01 00:00:00,3060903.2016.1.1,,1,,,0,34,,,,0,0,,-10,0,-22
-117.86666666666666,53.35,AB,3060903,M,M,21,,,BRULE BLACK CAT,,,,,1,,,,2016,2016-01-02 00:00:00,3060903.2016.1.2,M,2,,,,,,M,,,,,,,-22.5
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,1,,,,2016,2016-01-04 00:00:00,3060903.2016.1.4,,4,,,0,,,M,,0,0,,-12,,
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-13.3,,,,1,,,,2016,2016-01-05 00:00:00,3060903.2016.1.5,,5,,,0,31.3,,,,0,0,,-10.5,0,-16
-117.86666666666666,53.35,AB,3060903,,,21,,,BRULE BLACK CAT,-15.5,,,,1,,,,2016,2016-01-06 00:00:00,3060903.2016.1.6,,6,,,2,33.5,,,,2,0,,-9,0,-22
-117.86666666666666,53.35,AB,3060903,,,23,,,BRULE BLACK CAT,-15.5,,,,1,,,T,2016,2016-01-07 00:00:00,3060903.2016.1.7,,7,,,0,33.5,,,T,0,0,,-10.5,0,-20.5
-117.86666666666666,53.35,AB,3060903,M,M,23,,,BRULE BLACK CAT,,,,,1,,,,2016,2016-01-08 00:00:00,3060903.2016.1.8,M,8,,,,,,M,,,,,,,-25.5
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,1,,,,2016,2016-01-09 00:00:00,3060903.2016.1.9,M,9,,,0,,,M,,0,0,,,,
-117.86666666666666,53.35,AB,3060903,M,M,22,,M,BRULE BLACK CAT,,,,,1,,,,2016,2016-01-10 00:00:00,3060903.2016.1.10,,10,,,0,,,M,,0,0,,0,,
-117.86666666666666,53.35,AB,3060903,M,M,22,,,BRULE BLACK CAT,,,,,1,,,,2016,2016-01-11 00:00:00,3060903.2016.1.11,M,11,,,0,,,M,,0,0,,,,-9
-117.86666666666666,53.35,AB,3060903,,,22,,,BRULE BLACK CAT,-4.3,,,,1,,,,2016,2016-01-12 00:00:00,3060903.2016.1.12,,12,,,0,22.3,,,,0,0,,6,0,-14.5
-117.86666666666666,53.35,AB,3060903,,,22,,,BRULE BLACK CAT,2,,,,1,,,,2016,2016-01-13 00:00:00,3060903.2016.1.13,,13,,,3.4,16,,,,3.4,0,T,7.5,0,-3.5
-117.86666666666666,53.35,AB,3060903,M,M,25,,,BRULE BLACK CAT,,,,,1,,,,2016,2016-01-14 00:00:00,3060903.2016.1.14,M,14,,,10.2,,,M,,10.2,0,,,,-2
-117.86666666666666,53.35,AB,3060903,M,M,34,,M,BRULE BLACK CAT,,,,,1,,,,2016,2016-01-15 00:00:00,3060903.2016.1.15,,15,,,2.2,,,M,,2.2,0,,-9,,
-117.86666666666666,53.35,AB,3060903,,,33,,,BRULE BLACK CAT,-13,,,,1,,,,2016,2016-01-16 00:00:00,3060903.2016.1.16,,16,,,0,31,,,,0,0,,-13,0,-13
-117.86666666666666,53.35,AB,3060903,,,32,,,BRULE BLACK CAT,-17,,,,1,,,,2016,2016-01-17 00:00:00,3060903.2016.1.17,,17,,,0,35,,,,0,0,,-12,0,-22
-117.86666666666666,53.35,AB,3060903,,,32,,,BRULE BLACK CAT,-12,,,,1,,,,2016,2016-01-18 00:00:00,3060903.2016.1.18,,18,,,0,30,,,,0,0,,-6,0,-18
-117.86666666666666,53.35,AB,3060903,,,32,,,BRULE BLACK CAT,-7,,,,1,,,,2016,2016-01-19 00:00:00,3060903.2016.1.19,,19,,,0,25,,,,0,0,,-1,0,-13
-117.86666666666666,53.35,AB,3060903,,,32,,,BRULE BLACK CAT,-5.3,,,,1,,,,2016,2016-01-20 00:00:00,3060903.2016.1.20,,20,,,0,23.3,,,,0,0,,-1.5,0,-9
-117.86666666666666,53.35,AB,3060903,,,32,,,BRULE BLACK CAT,-5.3,,,,1,,,,2016,2016-01-21 00:00:00,3060903.2016.1.21,,21,,,0,23.3,,,,0,0,,4.5,0,-15
-117.86666666666666,53.35,AB,3060903,M,M,32,,,BRULE BLACK CAT,,,,,1,,,,2016,2016-01-22 00:00:00,3060903.2016.1.22,M,22,,,,,,M,,,,,,,-4.5
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,1,,,T,2016,2016-01-23 00:00:00,3060903.2016.1.23,,23,,,0,,,M,T,0,0,,-11,,
-117.86666666666666,53.35,AB,3060903,M,M,32,,,BRULE BLACK CAT,,,,,1,,,,2016,2016-01-24 00:00:00,3060903.2016.1.24,M,24,,,0,,,M,,0,0,,,,-25.5
-117.86666666666666,53.35,AB,3060903,,,32,,,BRULE BLACK CAT,-6.3,,,,1,,,,2016,2016-01-25 00:00:00,3060903.2016.1.25,,25,,,0,24.3,,,,0,0,,2,0,-14.5
-117.86666666666666,53.35,AB,3060903,,,32,,,BRULE BLACK CAT,0.5,,,,1,,,,2016,2016-01-26 00:00:00,3060903.2016.1.26,,26,,,0,17.5,,,T,0,0,T,7.5,0,-6.5
-117.86666666666666,53.35,AB,3060903,,,28,,,BRULE BLACK CAT,4.3,,,,1,,,,2016,2016-01-27 00:00:00,3060903.2016.1.27,,27,,,0,13.7,,,,0,0,,11.5,0,-3
-117.86666666666666,53.35,AB,3060903,M,M,20,,M,BRULE BLACK CAT,,,,,1,,,,2016,2016-01-28 00:00:00,3060903.2016.1.28,,28,,,0,,,M,,0,0,,9.5,,
-117.86666666666666,53.35,AB,3060903,,,13,,,BRULE BLACK CAT,0.5,,,,1,,,,2016,2016-01-29 00:00:00,3060903.2016.1.29,,29,,,0,17.5,,,,0,0,,5.5,0,-4.5
-117.86666666666666,53.35,AB,3060903,,,12,,,BRULE BLACK CAT,-1.8,,,,1,,,,2016,2016-01-30 00:00:00,3060903.2016.1.30,,30,,,0,19.8,,,,0,0,,3.5,0,-7
-117.86666666666666,53.35,AB,3060903,,,12,,,BRULE BLACK CAT,-1.3,,,,1,,,,2016,2016-01-31 00:00:00,3060903.2016.1.31,,31,,,1.6,19.3,,,,1.6,0,,2.5,0,-5
-117.86666666666666,53.35,AB,3060903,,,13,,,BRULE BLACK CAT,-4,,,,2,,,,2016,2016-02-01 00:00:00,3060903.2016.2.1,,1,,,0,22,,,,0,0,,-0.5,0,-7.5
-117.86666666666666,53.35,AB,3060903,,,12,,,BRULE BLACK CAT,-5,,,,2,,,,2016,2016-02-02 00:00:00,3060903.2016.2.2,,2,,,0,23,,,,0,0,,1.5,0,-11.5
-117.86666666666666,53.35,AB,3060903,,,12,,,BRULE BLACK CAT,-7.5,,,,2,,,,2016,2016-02-03 00:00:00,3060903.2016.2.3,,3,,,0,25.5,,,,0,0,,0.5,0,-15.5
-117.86666666666666,53.35,AB,3060903,,,12,,,BRULE BLACK CAT,-1,,,,2,,,,2016,2016-02-04 00:00:00,3060903.2016.2.4,,4,,,0,19,,,,0,0,,6,0,-8
-117.86666666666666,53.35,AB,3060903,,,12,,,BRULE BLACK CAT,3.5,,,,2,,,,2016,2016-02-05 00:00:00,3060903.2016.2.5,,5,,,0,14.5,,,,0.6,0.6,,9.5,0,-2.5
-117.86666666666666,53.35,AB,3060903,,,12,,,BRULE BLACK CAT,2,,,,2,,,,2016,2016-02-06 00:00:00,3060903.2016.2.6,,6,,,0,16,,,,0,0,,4,0,0
-117.86666666666666,53.35,AB,3060903,,,12,,,BRULE BLACK CAT,-0.8,,,,2,,,,2016,2016-02-07 00:00:00,3060903.2016.2.7,,7,,,0,18.8,,,,0,0,,4.5,0,-6
-117.86666666666666,53.35,AB,3060903,,,12,,,BRULE BLACK CAT,3.8,,,,2,,,,2016,2016-02-08 00:00:00,3060903.2016.2.8,,8,,,0,14.2,,,,0,0,,10.5,0,-3
-117.86666666666666,53.35,AB,3060903,M,M,10,,,BRULE BLACK CAT,,,,,2,,,,2016,2016-02-09 00:00:00,3060903.2016.2.9,M,9,,,0,,,M,,0,0,,,,-2
-117.86666666666666,53.35,AB,3060903,,,10,,,BRULE BLACK CAT,-0.3,,,,2,,,,2016,2016-02-10 00:00:00,3060903.2016.2.10,,10,,,0,18.3,,,T,0,0,T,5,0,-5.5
-117.86666666666666,53.35,AB,3060903,,,10,,,BRULE BLACK CAT,3.5,,,,2,,,,2016,2016-02-11 00:00:00,3060903.2016.2.11,,11,,,0,14.5,,,,0,0,,11,0,-4
-117.86666666666666,53.35,AB,3060903,M,M,9,,,BRULE BLACK CAT,,,,,2,,,,2016,2016-02-12 00:00:00,3060903.2016.2.12,M,12,,,0,,,M,,3,3,,,,-3.5
-117.86666666666666,53.35,AB,3060903,M,M,9,,M,BRULE BLACK CAT,,,,,2,,,,2016,2016-02-13 00:00:00,3060903.2016.2.13,,13,,,0,,,M,,0,0,,8.5,,
-117.86666666666666,53.35,AB,3060903,M,M,8,,M,BRULE BLACK CAT,,,,,2,,,,2016,2016-02-14 00:00:00,3060903.2016.2.14,,14,,,0,,,M,,0,0,,8.5,,
-117.86666666666666,53.35,AB,3060903,,,7,,,BRULE BLACK CAT,2.8,,,,2,,,,2016,2016-02-15 00:00:00,3060903.2016.2.15,,15,,,0,15.2,,,,0,0,,8,0,-2.5
-117.86666666666666,53.35,AB,3060903,,,7,,,BRULE BLACK CAT,1.5,,,,2,,,,2016,2016-02-16 00:00:00,3060903.2016.2.16,,16,,,0,16.5,,,,0,0,,8,0,-5
-117.86666666666666,53.35,AB,3060903,,,6,,,BRULE BLACK CAT,2,,,,2,,,,2016,2016-02-17 00:00:00,3060903.2016.2.17,,17,,,0,16,,,,0,0,,7,0,-3
-117.86666666666666,53.35,AB,3060903,,,6,,,BRULE BLACK CAT,0.8,,,,2,,,,2016,2016-02-18 00:00:00,3060903.2016.2.18,,18,,,1,17.2,,,,15,14,,5.5,0,-4
-117.86666666666666,53.35,AB,3060903,,,7,,,BRULE BLACK CAT,1,,,,2,,,,2016,2016-02-19 00:00:00,3060903.2016.2.19,,19,,,0.4,17,,,,0.4,0,,5,0,-3
-117.86666666666666,53.35,AB,3060903,,,5,,,BRULE BLACK CAT,0.8,,,,2,,,,2016,2016-02-20 00:00:00,3060903.2016.2.20,,20,,,0,17.2,,,,0,0,,7,0,-5.5
-117.86666666666666,53.35,AB,3060903,,,5,,,BRULE BLACK CAT,-1,,,,2,,,,2016,2016-02-21 00:00:00,3060903.2016.2.21,,21,,,0,19,,,,0,0,,6,0,-8
-117.86666666666666,53.35,AB,3060903,M,M,5,,,BRULE BLACK CAT,,,,,2,,,,2016,2016-02-22 00:00:00,3060903.2016.2.22,M,22,,,,,,M,,,,,,,-9.5
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,2,,,,2016,2016-02-25 00:00:00,3060903.2016.2.25,,25,,,0,,,M,,0,0,,11.5,,
-117.86666666666666,53.35,AB,3060903,M,M,4,,M,BRULE BLACK CAT,,,,,2,,,,2016,2016-02-26 00:00:00,3060903.2016.2.26,,26,,,0,,,M,,2,2,,14.5,,
-117.86666666666666,53.35,AB,3060903,,,4,,,BRULE BLACK CAT,4.5,,,,2,,,,2016,2016-02-27 00:00:00,3060903.2016.2.27,,27,,,0,13.5,,,,0,0,,9,0,0
-117.86666666666666,53.35,AB,3060903,,,4,,,BRULE BLACK CAT,0.5,,,,2,,,T,2016,2016-02-28 00:00:00,3060903.2016.2.28,,28,,,0,17.5,,,T,0,0,,6,0,-5
-117.86666666666666,53.35,AB,3060903,,,4,,,BRULE BLACK CAT,-0.5,,,,2,,,,2016,2016-02-29 00:00:00,3060903.2016.2.29,,29,,,0,18.5,,,,0,0,,8,0,-9
-117.86666666666666,53.35,AB,3060903,,,4,,,BRULE BLACK CAT,-1.3,,,,3,,,,2016,2016-03-01 00:00:00,3060903.2016.3.1,,1,,,3.4,19.3,,,,3.4,0,,5,0,-7.5
-117.86666666666666,53.35,AB,3060903,M,M,7,,,BRULE BLACK CAT,,,,,3,,,,2016,2016-03-02 00:00:00,3060903.2016.3.2,M,2,,,,,,M,,,,,,,-2
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,4,,,,2016,2016-04-23 00:00:00,3060903.2016.4.23,,23,,,0,,,M,,2,2,,16,,
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,5.8,,,,4,,,,2016,2016-04-24 00:00:00,3060903.2016.4.24,,24,,,0,12.2,,,,6.4,6.4,,9.5,0,2
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,6.5,,,,4,,,,2016,2016-04-25 00:00:00,3060903.2016.4.25,,25,,,0,11.5,,,,2.8,2.8,,10.5,0,2.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,7.3,,,,4,,,,2016,2016-04-26 00:00:00,3060903.2016.4.26,,26,,,0,10.7,,,,0,0,,15.5,0,-1
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,7,,,,4,,,,2016,2016-04-27 00:00:00,3060903.2016.4.27,,27,,,0,11,,,,2,2,,16.5,0,-2.5
-117.86666666666666,53.35,AB,3060903,M,M,0,,,BRULE BLACK CAT,,,,,4,,,,2016,2016-04-28 00:00:00,3060903.2016.4.28,M,28,,,,,,M,,,,,,,-2
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,4,,,,2016,2016-04-29 00:00:00,3060903.2016.4.29,,29,,,0,,,M,,1.8,1.8,,13.5,,
-117.86666666666666,53.35,AB,3060903,M,M,0,,,BRULE BLACK CAT,,,,,4,,,,2016,2016-04-30 00:00:00,3060903.2016.4.30,M,30,,,,,,M,,,,,,,4
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,5,,,,2016,2016-05-01 00:00:00,3060903.2016.5.1,,1,,,0,,,M,,0,0,,24,,
-117.86666666666666,53.35,AB,3060903,M,M,0,,M,BRULE BLACK CAT,,,,,5,,,,2016,2016-05-02 00:00:00,3060903.2016.5.2,M,2,,,,,,M,,,,,,,
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,5,,,,2016,2016-05-03 00:00:00,3060903.2016.5.3,,3,,,0,,,M,,0,0,,27,,
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,12,,,,5,,,,2016,2016-05-04 00:00:00,3060903.2016.5.4,,4,,,0,6,,,,4,4,,21,0,3
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,10.8,,,,5,,,,2016,2016-05-05 00:00:00,3060903.2016.5.5,,5,,,0,7.2,,,,0,0,,17.5,0,4
-117.86666666666666,53.35,AB,3060903,M,M,0,,,BRULE BLACK CAT,,,,,5,,,,2016,2016-05-06 00:00:00,3060903.2016.5.6,M,6,,,,,,M,,,,,,,-3
-117.86666666666666,53.35,AB,3060903,M,M,,,M,BRULE BLACK CAT,,,,,5,,,,2016,2016-05-07 00:00:00,3060903.2016.5.7,,7,,,0,,,M,,1.6,1.6,,27,,
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,9.3,,,,5,,,,2016,2016-05-08 00:00:00,3060903.2016.5.8,,8,,,0,8.7,,,,1.2,1.2,,13,0,5.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,6.3,,,,5,,,,2016,2016-05-09 00:00:00,3060903.2016.5.9,,9,,,0,11.7,,,,0,0,,11,0,1.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,6,,,,5,,,,2016,2016-05-10 00:00:00,3060903.2016.5.10,,10,,,0,12,,,,0,0,,15,0,-3
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,6,,,,5,,,,2016,2016-05-11 00:00:00,3060903.2016.5.11,,11,,,0,12,,,,0.4,0.4,,11.5,0,0.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,6.8,,,,5,,,,2016,2016-05-12 00:00:00,3060903.2016.5.12,,12,,,0,11.2,,,,0,0,,11.5,0,2
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,5.5,,,,5,,,,2016,2016-05-13 00:00:00,3060903.2016.5.13,,13,,,0,12.5,,,,0,0,,16,0,-5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,8,,,,5,,,,2016,2016-05-14 00:00:00,3060903.2016.5.14,,14,,,0,10,,,,0,0,,19,0,-3
-117.86666666666666,53.35,AB,3060903,M,M,0,,,BRULE BLACK CAT,,,,,5,,,,2016,2016-05-15 00:00:00,3060903.2016.5.15,M,15,,,0,,,M,,0,0,,,,-2
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,12.5,,,,5,,,,2016,2016-05-16 00:00:00,3060903.2016.5.16,,16,,,0,5.5,,,,0,0,,24.5,0,0.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,14,,,,5,,,,2016,2016-05-17 00:00:00,3060903.2016.5.17,,17,,,0,4,,,,0,0,,23,0,5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,12.8,,,,5,,,,2016,2016-05-18 00:00:00,3060903.2016.5.18,,18,,,0,5.2,,,,27.2,27.2,,16.5,0,9
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,4.8,,,,5,,,,2016,2016-05-19 00:00:00,3060903.2016.5.19,,19,,,0,13.2,,,,0.2,0.2,,6,0,3.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,3.5,,,,5,,,T,2016,2016-05-20 00:00:00,3060903.2016.5.20,,20,,,0,14.5,,,,0.8,0.8,,7,0,0
-117.86666666666666,53.35,AB,3060903,M,M,0,,,BRULE BLACK CAT,,,,,5,,,,2016,2016-05-21 00:00:00,3060903.2016.5.21,M,21,,,3.8,,,M,,10.6,6.8,,,,0.5
-117.86666666666666,53.35,AB,3060903,M,M,4,,M,BRULE BLACK CAT,,,,,5,,,,2016,2016-05-22 00:00:00,3060903.2016.5.22,M,22,,,2.8,,,M,,19.8,17,,,,
-117.86666666666666,53.35,AB,3060903,,,3,,,BRULE BLACK CAT,9.3,,,,5,,,,2016,2016-05-23 00:00:00,3060903.2016.5.23,,23,,,0,8.7,,,,0,0,,18,0,0.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,10.5,,,,5,,,,2016,2016-05-24 00:00:00,3060903.2016.5.24,,24,,,0,7.5,,,,0,0,,23.5,0,-2.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,14.3,,,,5,,,,2016,2016-05-25 00:00:00,3060903.2016.5.25,,25,,,0,3.7,,,,2.8,2.8,,22.5,0,6
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,12.8,,,,5,,,,2016,2016-05-26 00:00:00,3060903.2016.5.26,,26,,,0,5.2,,,,11.4,11.4,,18.5,0,7
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,7.8,,,,5,,,,2016,2016-05-27 00:00:00,3060903.2016.5.27,,27,,,0,10.2,,,,3,3,,10,0,5.5
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,10,,,,5,,,,2016,2016-05-28 00:00:00,3060903.2016.5.28,,28,,,0,8,,,,0,0,,16,0,4
-117.86666666666666,53.35,AB,3060903,,,0,,,BRULE BLACK CAT,9.5,,,,5,,,,2016,2016-05-29 00:00:00,3060903.2016.5.29,,29,,,0,8.5,,,,0.8,0.8,,17,0,2
